%time,field.clock
209264000000,209264000000
209265000000,209265000000
209266000000,209266000000
209267000000,209267000000
209268000000,209268000000
209269000000,209269000000
209270000000,209270000000
209271000000,209271000000
209272000000,209272000000
209273000000,209273000000
209274000000,209274000000
209275000000,209275000000
209276000000,209276000000
209277000000,209277000000
209278000000,209278000000
209279000000,209279000000
209280000000,209280000000
209281000000,209281000000
209282000000,209282000000
209283000000,209283000000
209284000000,209284000000
209285000000,209285000000
209286000000,209286000000
209287000000,209287000000
209288000000,209288000000
209289000000,209289000000
209290000000,209290000000
209291000000,209291000000
209292000000,209292000000
209292000000,209293000000
209294000000,209294000000
209295000000,209295000000
209296000000,209296000000
209296000000,209297000000
209298000000,209298000000
209299000000,209299000000
209300000000,209300000000
209301000000,209301000000
209302000000,209302000000
209303000000,209303000000
209304000000,209304000000
209304000000,209305000000
209306000000,209306000000
209307000000,209307000000
209308000000,209308000000
209309000000,209309000000
209310000000,209310000000
209311000000,209311000000
209312000000,209312000000
209313000000,209313000000
209314000000,209314000000
209315000000,209315000000
209316000000,209316000000
209317000000,209317000000
209318000000,209318000000
209319000000,209319000000
209320000000,209320000000
209321000000,209321000000
209322000000,209322000000
209323000000,209323000000
209324000000,209324000000
209325000000,209325000000
209326000000,209326000000
209327000000,209327000000
209328000000,209328000000
209329000000,209329000000
209330000000,209330000000
209331000000,209331000000
209332000000,209332000000
209333000000,209333000000
209334000000,209334000000
209335000000,209335000000
209336000000,209336000000
209337000000,209337000000
209338000000,209338000000
209339000000,209339000000
209340000000,209340000000
209341000000,209341000000
209342000000,209342000000
209343000000,209343000000
209344000000,209344000000
209345000000,209345000000
209346000000,209346000000
209347000000,209347000000
209348000000,209348000000
209349000000,209349000000
209350000000,209350000000
209351000000,209351000000
209352000000,209352000000
209353000000,209353000000
209354000000,209354000000
209355000000,209355000000
209356000000,209356000000
209357000000,209357000000
209358000000,209358000000
209359000000,209359000000
209360000000,209360000000
209361000000,209361000000
209362000000,209362000000
209363000000,209363000000
209364000000,209364000000
209365000000,209365000000
209366000000,209366000000
209367000000,209367000000
209368000000,209368000000
209369000000,209369000000
209370000000,209370000000
209371000000,209371000000
209372000000,209372000000
209373000000,209373000000
209374000000,209374000000
209375000000,209375000000
209376000000,209376000000
209377000000,209377000000
209378000000,209378000000
209379000000,209379000000
209380000000,209380000000
209381000000,209381000000
209382000000,209382000000
209383000000,209383000000
209384000000,209384000000
209385000000,209385000000
209386000000,209386000000
209387000000,209387000000
209388000000,209388000000
209389000000,209389000000
209390000000,209390000000
209391000000,209391000000
209392000000,209392000000
209392000000,209393000000
209394000000,209394000000
209395000000,209395000000
209396000000,209396000000
209397000000,209397000000
209398000000,209398000000
209399000000,209399000000
209400000000,209400000000
209401000000,209401000000
209402000000,209402000000
209403000000,209403000000
209404000000,209404000000
209405000000,209405000000
209406000000,209406000000
209407000000,209407000000
209408000000,209408000000
209409000000,209409000000
209410000000,209410000000
209411000000,209411000000
209412000000,209412000000
209413000000,209413000000
209414000000,209414000000
209415000000,209415000000
209416000000,209416000000
209417000000,209417000000
209418000000,209418000000
209419000000,209419000000
209420000000,209420000000
209421000000,209421000000
209422000000,209422000000
209423000000,209423000000
209424000000,209424000000
209425000000,209425000000
209426000000,209426000000
209427000000,209427000000
209428000000,209428000000
209429000000,209429000000
209430000000,209430000000
209431000000,209431000000
209432000000,209432000000
209433000000,209433000000
209434000000,209434000000
209435000000,209435000000
209436000000,209436000000
209437000000,209437000000
209438000000,209438000000
209439000000,209439000000
209440000000,209440000000
209441000000,209441000000
209442000000,209442000000
209443000000,209443000000
209444000000,209444000000
209445000000,209445000000
209446000000,209446000000
209447000000,209447000000
209448000000,209448000000
209449000000,209449000000
209450000000,209450000000
209451000000,209451000000
209452000000,209452000000
209453000000,209453000000
209454000000,209454000000
209455000000,209455000000
209456000000,209456000000
209457000000,209457000000
209458000000,209458000000
209459000000,209459000000
209460000000,209460000000
209461000000,209461000000
209462000000,209462000000
209463000000,209463000000
209464000000,209464000000
209465000000,209465000000
209466000000,209466000000
209467000000,209467000000
209468000000,209468000000
209469000000,209469000000
209470000000,209470000000
209471000000,209471000000
209472000000,209472000000
209473000000,209473000000
209474000000,209474000000
209475000000,209475000000
209476000000,209476000000
209477000000,209477000000
209478000000,209478000000
209479000000,209479000000
209480000000,209480000000
209481000000,209481000000
209482000000,209482000000
209483000000,209483000000
209484000000,209484000000
209484000000,209485000000
209486000000,209486000000
209487000000,209487000000
209488000000,209488000000
209489000000,209489000000
209490000000,209490000000
209491000000,209491000000
209492000000,209492000000
209493000000,209493000000
209494000000,209494000000
209495000000,209495000000
209496000000,209496000000
209497000000,209497000000
209498000000,209498000000
209499000000,209499000000
209500000000,209500000000
209501000000,209501000000
209502000000,209502000000
209503000000,209503000000
209504000000,209504000000
209505000000,209505000000
209506000000,209506000000
209507000000,209507000000
209508000000,209508000000
209509000000,209509000000
209510000000,209510000000
209511000000,209511000000
209512000000,209512000000
209513000000,209513000000
209514000000,209514000000
209515000000,209515000000
209516000000,209516000000
209517000000,209517000000
209518000000,209518000000
209519000000,209519000000
209520000000,209520000000
209521000000,209521000000
209522000000,209522000000
209523000000,209523000000
209524000000,209524000000
209525000000,209525000000
209526000000,209526000000
209527000000,209527000000
209528000000,209528000000
209529000000,209529000000
209530000000,209530000000
209531000000,209531000000
209532000000,209532000000
209532000000,209533000000
209534000000,209534000000
209535000000,209535000000
209536000000,209536000000
209537000000,209537000000
209538000000,209538000000
209539000000,209539000000
209540000000,209540000000
209541000000,209541000000
209542000000,209542000000
209543000000,209543000000
209544000000,209544000000
209545000000,209545000000
209546000000,209546000000
209547000000,209547000000
209548000000,209548000000
209549000000,209549000000
209550000000,209550000000
209551000000,209551000000
209552000000,209552000000
209553000000,209553000000
209554000000,209554000000
209555000000,209555000000
209556000000,209556000000
209557000000,209557000000
209558000000,209558000000
209559000000,209559000000
209560000000,209560000000
209561000000,209561000000
209562000000,209562000000
209563000000,209563000000
209564000000,209564000000
209565000000,209565000000
209566000000,209566000000
209567000000,209567000000
209568000000,209568000000
209569000000,209569000000
209570000000,209570000000
209571000000,209571000000
209572000000,209572000000
209573000000,209573000000
209574000000,209574000000
209575000000,209575000000
209576000000,209576000000
209577000000,209577000000
209578000000,209578000000
209579000000,209579000000
209580000000,209580000000
209581000000,209581000000
209582000000,209582000000
209583000000,209583000000
209584000000,209584000000
209585000000,209585000000
209586000000,209586000000
209587000000,209587000000
209588000000,209588000000
209589000000,209589000000
209590000000,209590000000
209591000000,209591000000
209592000000,209592000000
209593000000,209593000000
209594000000,209594000000
209595000000,209595000000
